Var_name,Edges,Directed,Weighted,Name,Year,Source,Description,Citation
movie_913,129,0,0,Movie Social Network,2018,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/T4HBA3,Social interaction network from the Moviegalaxies repository as collected by a movie script parser. This dataset contains the same-scene character appearance network from Youth in Revolt (2009).,"Kaminski J, Schober M, Albaladejo R, Zastupailo O, Hidalgo C. Moviegalaxies - Social Networks in Movies. Harvard Dataverse, V3. 2018. https://doi.org/10.7910/DVN/T4HBA3."
movie_914,44,0,0,Movie Social Network,2018,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/T4HBA3,Social interaction network from the Moviegalaxies repository as collected by a movie script parser. This dataset contains the same-scene character appearance network from Zerophilia (2005).,"Kaminski J, Schober M, Albaladejo R, Zastupailo O, Hidalgo C. Moviegalaxies - Social Networks in Movies. Harvard Dataverse, V3. 2018. https://doi.org/10.7910/DVN/T4HBA3."
movie_92,154,0,0,Movie Social Network,2018,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/T4HBA3,Social interaction network from the Moviegalaxies repository as collected by a movie script parser. This dataset contains the same-scene character appearance network from Babel (2006).,"Kaminski J, Schober M, Albaladejo R, Zastupailo O, Hidalgo C. Moviegalaxies - Social Networks in Movies. Harvard Dataverse, V3. 2018. https://doi.org/10.7910/DVN/T4HBA3."
movie_93,284,0,0,Movie Social Network,2018,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/T4HBA3,Social interaction network from the Moviegalaxies repository as collected by a movie script parser. This dataset contains the same-scene character appearance network from Bachelor Party (1984).,"Kaminski J, Schober M, Albaladejo R, Zastupailo O, Hidalgo C. Moviegalaxies - Social Networks in Movies. Harvard Dataverse, V3. 2018. https://doi.org/10.7910/DVN/T4HBA3."
movie_97,174,0,0,Movie Social Network,2018,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/T4HBA3,Social interaction network from the Moviegalaxies repository as collected by a movie script parser. This dataset contains the same-scene character appearance network from Backdraft (1991).,"Kaminski J, Schober M, Albaladejo R, Zastupailo O, Hidalgo C. Moviegalaxies - Social Networks in Movies. Harvard Dataverse, V3. 2018. https://doi.org/10.7910/DVN/T4HBA3."
movie_98,95,0,0,Movie Social Network,2018,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/T4HBA3,Social interaction network from the Moviegalaxies repository as collected by a movie script parser. This dataset contains the same-scene character appearance network from Bad Boys (1995).,"Kaminski J, Schober M, Albaladejo R, Zastupailo O, Hidalgo C. Moviegalaxies - Social Networks in Movies. Harvard Dataverse, V3. 2018. https://doi.org/10.7910/DVN/T4HBA3."
movie_99,50,0,0,Movie Social Network,2018,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/T4HBA3,Social interaction network from the Moviegalaxies repository as collected by a movie script parser. This dataset contains the same-scene character appearance network from Bad Day at Black Rock (1955).,"Kaminski J, Schober M, Albaladejo R, Zastupailo O, Hidalgo C. Moviegalaxies - Social Networks in Movies. Harvard Dataverse, V3. 2018. https://doi.org/10.7910/DVN/T4HBA3."
network_coauthors,2742,0,1,Coauthorships in Network Science,2006,https://github.com/gephi/gephi/wiki/Datasets,"Undirected, weighted coauthorship network of scientists working on network theory, compiled by M. Newman in May 2006. Network is formatted as an edgelist. See the cited journal article below to understand how edge weight was calculated. Each node is also associated with researcher names - these have been omitted from the dataset loaded by this R pacakge. However, this information can be found in the raw dataset at this package's GitHub repo at <https://github.com/rrrlw/ICON> under the ""data-raw"" directory. On the webpage at the source URL, download the linked GML file under the ""Social Networks"" heading associated with the bullet point titled ""Coauthorships in network science"".",Newman MEJ. Finding community structure in networks using the eigenvectors of matrices. Phys Rev E. 2006; 74: 036104.
neural_elegans,2359,1,1,C. elegans neurons,1986,http://www-personal.umich.edu/~mejn/netdata/celegansneural.zip,"Directed, weighted network representing neural connections of the Caenorhabditis elegans nematode.","White JG, Southgate E, Thompson JN, Brenner S. The structure of the nervous system of the nematode C. elegans. Phil. Trans. R. Soc. London. 1986; 314: 1-340."
parsnip_intensity,158,0,1,Host-parasite web,1955-1983,https://www.nceas.ucsb.edu/interactionweb/html/canadian_fish.html,"Undirected, weighted, bipartite adjacency network of Canadian freshwater fish (hosts) and their metazoan parasites (parasites). The name of the lake to which this dataset corresponds is the first word of the dataset (text prior to the underscore). Network is formatted as an edgelist. Node labels (words) were provided in the raw dataset, which can be found at the source URL (below). On the webpage at the source URL (below), select the appropriate named link under the ""Data files"" heading.","Arai HP, Mudry DR. Protozoan and metazoan parasites of fishes from the headwaters of the Parsip and McGregor Rivers, British Columbia: a study of possible parasite transfaunations. Canadian Journal of Fisheries and Aquatic Sciences. 1983; 40: 1676-1684.    Arthur JR, Margolic L, Arai HP. Parasites of fishes of Aishihik and Stevens Lakes, Yukon Territory, and potential consequences of their interlake transfer through a proposed water diversion for hydroelectrical purposes. Journal of the Fisheries Research Board of Canada. 1976; 33: 2489-2499.    Bangham RV. Studies on fish parasites of Lake Huron and Manitoulin Island. American Midland Naturalist. 1955; 53: 184-194.    Chinniah VC, Threlfall W. Metazoan parasites of fish from the Smallwood Reservoir, Labrador, Canada. Journal of Fish Biology. 1978; 13: 203-213.    Dechtiar AO. Parasites of fish from Lake of the Woods, Ontario. Journal of the Fisheries Research Board of Canada. 1972; 29: 275-283.    Leong TS, Holmes JC. Communities of metazoan parasites in open water fishes of Cold Lake, Alberta. Journal of Fish Biology. 1981; 18: 693-713."
parsnip_prevalence,158,0,1,Host-parasite web,1955-1983,https://www.nceas.ucsb.edu/interactionweb/html/canadian_fish.html,"Undirected, weighted, bipartite adjacency network of Canadian freshwater fish (hosts) and their metazoan parasites (parasites). The name of the lake to which this dataset corresponds is the first word of the dataset (text prior to the underscore). Network is formatted as an edgelist. Node labels (words) were provided in the raw dataset, which can be found at the source URL (below). On the webpage at the source URL (below), select the appropriate named link under the ""Data files"" heading.","Arai HP, Mudry DR. Protozoan and metazoan parasites of fishes from the headwaters of the Parsip and McGregor Rivers, British Columbia: a study of possible parasite transfaunations. Canadian Journal of Fisheries and Aquatic Sciences. 1983; 40: 1676-1684.    Arthur JR, Margolic L, Arai HP. Parasites of fishes of Aishihik and Stevens Lakes, Yukon Territory, and potential consequences of their interlake transfer through a proposed water diversion for hydroelectrical purposes. Journal of the Fisheries Research Board of Canada. 1976; 33: 2489-2499.    Bangham RV. Studies on fish parasites of Lake Huron and Manitoulin Island. American Midland Naturalist. 1955; 53: 184-194.    Chinniah VC, Threlfall W. Metazoan parasites of fish from the Smallwood Reservoir, Labrador, Canada. Journal of Fish Biology. 1978; 13: 203-213.    Dechtiar AO. Parasites of fish from Lake of the Woods, Ontario. Journal of the Fisheries Research Board of Canada. 1972; 29: 275-283.    Leong TS, Holmes JC. Communities of metazoan parasites in open water fishes of Cold Lake, Alberta. Journal of Fish Biology. 1981; 18: 693-713."
plant_pollinator_arroyo,365,0,0,Plant-pollinator web,1982,https://www.nceas.ucsb.edu/interactionweb/html/arroyo_1982.html,"Undirected, unweighted, bipartite network of plants and pollinators from a single elevation in the Andean (alpine) zone on the Cordon del Crepo in central Chile.","Arroyo MTK, Primack RB, Armesto JJ. Community studies in pollination ecology in the high temperate Andes of Central Chile. I. Pollination mechanisms and altitudinal variation. American Journal of Botany. 1982; 69: 82-97."
plant_pollinator_bh,167,0,1,Plant-pollinator web,1987,https://www.nceas.ucsb.edu/interactionweb/html/barrett_helenurm_1987.htm,"Undirected, weighted, bipartite network of plants and pollinators from the boreal forest of central New Brunswick, Canada, as collected from May to September of 1978, 1979, and 1980. Edge weights represent interaction frequency.","Barrett SCH, Helenurm K. The reproductive-biology of boreal forest herbs. 1. Breeding systems and pollination. Canadian Journal of Botany. 1987; 65: 2036-2046."
plants_ants,285,0,1,Plant-ant web,2004,https://www.nceas.ucsb.edu/interactionweb/html/bluthgen_2004.html,"Undirected, weighted, bipartite network of plants and ant species, from the rainforest at the Australian Canopy Crane in Cape Tribulation, Australia. Edge weights represent the frequency of species interaction and includes abundance estimates on the nodes.","Bluthgen N, Stork NE, Fiedler K. Bottom-up control and co-occurrence in complex communities: Honeydew and nectar determine a rainforest ant mosaic. Oikos. 2004; 106: 344-358."
power_grid,6594,0,0,Power grid,1998,https://github.com/gephi/gephi/wiki/Datasets,"Undirected, unweighted network representing topology of the Western States Power Grid of the United States. Data compiled by D. Watts and S. Strogatz. Network is formatted as an edgelist. Node labels were not provided in the raw dataset, which can be found at this package's GitHub repo at <https://github.com/rrrlw/ICON> under the ""data-raw"" directory. On the webpage at the source URL (below), download the linked GML file under the ""Infrastructure Networks"" heading associated with the bullet point titled ""Power grid"".","Watts DJ, Strogatz SH. Collective dynamics of small-world networks. Nature. 1998; 393: 440-442."
ppi_cerevisiae,23202,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of S. cerevisiae protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_coli,3655,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of E. coli protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_elegans,12234,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of C. elegans protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_human,62435,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of H. sapiens protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_melanogaster,30181,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of D. melanogaster protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_musculus,3542,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of M. musculus protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_norvegicus,530,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of R. norvegicus protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_pombe,2584,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of S. pombe protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_sativa,237,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of O. sativa protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_subtilis,1152,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of B. subtilis protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
ppi_taurus,240,0,0,Binary Interactome,2012,http://hint.yulab.org/download/,"Undirected, unweighted network of B. taurus protein-protein interactions extracted by combining results of high-throughput yeast two-hybrid experiments and literature curation of known interactions.","Das J, Yu H. HINT: High-quality protein interactomes and their applications in understanding human disease. BMC Systems Biology. 2012; 6(1): 92."
